Name	Cluster	desc	GID	PID1	PID2	PID3	H_Count	H_pos	H_Count_Disorder	H_pc_Disorder	G_Count	G_pos	G_Count_Disorder	G_pc_Disorder	D_Count	D_pos	D_Count_Disorder	D_pc_Disorder	GO
ROBO1	NA	roundabout, axon guidance receptor, homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:10249]	ENSG00000169855	ENSP00000420321	ENSGALP00000024963	ENSDARP00000070577	4	216,260,318,403	67	23	4	534,585,693,807	98	26	5	97,141,147,199,284	86	29	GO:0005886,GO:0005515,GO:0042802,GO:0030275,GO:0008046,GO:0007156,GO:0006919,GO:0007399,GO:0035385,GO:0070100,GO:0007155,GO:0005887,GO:0007411,GO:0060763,GO:0030673,GO:0016021,GO:0021836,GO:0008285,GO:0033600,GO:0005737,GO:0050925,GO:0050772,GO:0002042,GO:0016199,GO:0009986
WDR7	NA	WD repeat domain 7 [Source:HGNC Symbol;Acc:HGNC:13490]	ENSG00000091157	ENSP00000254442	ENSGALP00000004762	ENSDARP00000131319	4	922,1111,1150,1197	107	28	5	1040,1108,1147,1194,1276	35	10	3	351,410,600	7	2	GO:0002244,GO:0005488,GO:0008021,GO:0005515
CAMK2A	NA	calcium/calmodulin-dependent protein kinase II alpha [Source:HGNC Symbol;Acc:HGNC:1460]	ENSG00000070808	ENSP00000381412	ENSGALP00000009006	ENSDARP00000039570	5	47,258,273,329,330	43	11	5	47,258,273,329,330	43	11	4	47,258,273,327	29	7	GO:0010666,GO:0018105,GO:0046928,GO:0035254,GO:1900034,GO:0004683,GO:0005829,GO:0030054,GO:0051928,GO:0000082,GO:0046777,GO:0004674,GO:0005886,GO:0005515,GO:0006816,GO:0034605,GO:0005634,GO:0048168,GO:0016301,GO:0002931,GO:0030666,GO:1902108,GO:0005654,GO:0004672,GO:0042803,GO:0006468,GO:0097481,GO:0051092,GO:0005739,GO:0007268,GO:0038166,GO:0005524,GO:0019221,GO:0016772,GO:0005516,GO:0060333,GO:0042734
CTC1	NA	CTS telomere maintenance complex component 1 [Source:HGNC Symbol;Acc:HGNC:26169]	ENSG00000178971	ENSP00000313759	ENSGALP00000023883	ENSDARP00000093415	2	665,929	29	7	8	832,875,888,911,922,933,1011,1122	8	2	5	355,363,430,582,648	42	10	GO:0048536,GO:0010389,GO:0006974,GO:0048146,GO:0005515,GO:0051276,GO:0000723,GO:0005634,GO:0010833,GO:0090399,GO:0007568,GO:0045740,GO:0000784,GO:0070188,GO:0048538,GO:0035264,GO:0071425,GO:0048539,GO:0003697
TTLL1	NA	tubulin tyrosine ligase-like family member 1 [Source:HGNC Symbol;Acc:HGNC:1312]	ENSG00000100271	ENSP00000266254	ENSGALP00000022865	ENSDARP00000124463	2	164,258	0	0	3	57,184,278	1	0	2	164,259	0	0	GO:0005515,GO:0044782,GO:0005874,GO:0070740,GO:0003351,GO:0006464,GO:0018095,GO:0060271,GO:0005737,GO:0035082
RAVER2	NA	ribonucleoprotein, PTB-binding 2 [Source:HGNC Symbol;Acc:HGNC:25577]	ENSG00000162437	ENSP00000360112	ENSGALP00000017943	ENSDARP00000100010	3	313,456,588	121	32	4	261,501,514,538	156	41	4	127,217,328,339	24	7	GO:0000166,GO:0005515,GO:0003676,GO:0005634,GO:0005737,GO:0044822
HYDIN	12	HYDIN, axonemal central pair apparatus protein [Source:HGNC Symbol;Acc:HGNC:19368]	ENSG00000157423	ENSP00000377197	ENSGALP00000003781	ENSDARP00000119696	5	552,657,776,820,845	2	0	7	1859,1919,2026,2055,2098,2111,2122	221	60	10	2785,2801,2824,2832,2875,2905,2919,2950,3056,3067	20	5	GO:0007275,GO:0060438,GO:0002064,GO:0005929,GO:0021591,GO:1990718,GO:0003341,GO:0035082
JAK1	NA	Janus kinase 1 [Source:HGNC Symbol;Acc:HGNC:6190]	ENSG00000162434	ENSP00000343204	ENSGALP00000017948	ENSDARP00000037399	4	377,394,413,505	20	8	4	327,371,388,407	10	5	4	511,679,763,774	9	2	GO:0038110,GO:0060338,GO:0019903,GO:0060334,GO:0004715,GO:0007167,GO:0045087,GO:0004672,GO:0016477,GO:0006468,GO:0035556,GO:0005737,GO:0030154,GO:0060333,GO:0005856,GO:0046677,GO:0042127,GO:0005524,GO:0016772,GO:0005131,GO:0019221,GO:0005829,GO:0038083,GO:0046777,GO:0005515,GO:0060337,GO:0016020,GO:0018108,GO:0005634,GO:0012505,GO:0005925,GO:0007169,GO:0031730,GO:0004713,GO:0031234
KBTBD8	NA	kelch repeat and BTB (POZ) domain containing 8 [Source:HGNC Symbol;Acc:HGNC:30691]	ENSG00000163376	ENSP00000401878	ENSGALP00000012225	ENSDARP00000094847	6	300,343,372,404,479,554	2	0	4	300,343,404,554	0	0	3	110,261,300	0	0	GO:0005819,GO:0005794,GO:0005515
BEND2	NA	BEN domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28509]	ENSG00000177324	ENSP00000369372	ENSGALP00000026641	ENSDARP00000076399	3	264,312,452	81	28	2	333,466	0	0	4	37,186,198,256	179	56	
RBL1	1	retinoblastoma-like 1 [Source:HGNC Symbol;Acc:HGNC:9893]	ENSG00000080839	ENSP00000362768	ENSGALP00000002030	ENSDARP00000141089	4	67,94,343,361	5	1	4	600,678,711,748	49	19	5	68,69,95,334,335	49	13	GO:0016568,GO:0005515,GO:0045944,GO:0005634,GO:0006357,GO:0007049,GO:0043550,GO:0000122,GO:0007179,GO:0051726,GO:0005654,GO:0016032,GO:0006367,GO:0000278,GO:0010467,GO:0008134,GO:0006351,GO:0005667
GTDC1	NA	glycosyltransferase-like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20887]	ENSG00000121964	ENSP00000376608	ENSGALP00000020279	ENSDARP00000016818	3	42,246,247	30	9	2	353,373	4	3	2	21,42	0	0	GO:0009058,GO:0016757
SPECC1	NA	sperm antigen with calponin homology and coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:30615]	ENSG00000128487	ENSP00000261503	ENSGALP00000007007	ENSDARP00000120977	6	35,51,73,128,196,320	385	100	7	35,73,90,147,195,306,317	366	95	9	20,40,56,75,119,127,151,266,283	272	74	GO:0005634,GO:0005515
EXOC7	NA	exocyst complex component 7 [Source:HGNC Symbol;Acc:HGNC:23214]	ENSG00000182473	ENSP00000334100	ENSGALP00000003183	ENSDARP00000106414	2	28,239	64	20	3	28,146,239	73	23	3	239,363,511	55	14	GO:0044267,GO:0005815,GO:0032584,GO:0006887,GO:2000535,GO:0016020,GO:0005515,GO:0005886,GO:0005829,GO:0061024,GO:0034451,GO:0000145,GO:0015031,GO:0006996
TCEA2	NA	transcription elongation factor A (SII), 2 [Source:HGNC Symbol;Acc:HGNC:11614]	ENSG00000171703	ENSP00000343515	ENSGALP00000009594	ENSDARP00000002994	4	20,57,123,164	98	40	3	19,56,124	80	39	4	36,56,125,241	164	53	GO:0006354,GO:0005813,GO:0005654,GO:0003677,GO:0032784,GO:0003746,GO:0008023,GO:0006351,GO:0005515,GO:0045944,GO:0003676,GO:0005634,GO:0006414,GO:0008270,GO:0006357,GO:0006355
PRR11	NA	proline rich 11 [Source:HGNC Symbol;Acc:HGNC:25619]	ENSG00000068489	ENSP00000262293	ENSGALP00000034156	ENSDARP00000076880	2	98,206	78	37	2	211,283	173	100	5	54,76,177,207,248	193	65	GO:0016020,GO:0005634,GO:0051726,GO:0005737
SPICE1	1	spindle and centriole associated protein 1 [Source:HGNC Symbol;Acc:HGNC:25083]	ENSG00000163611	ENSP00000295872	ENSGALP00000023877	ENSDARP00000003902	5	554,735,777,794,807	272	77	6	259,289,290,362,390,504	175	50	4	356,605,620,637	291	76	GO:0046599,GO:0051310,GO:0005819,GO:0090307,GO:0005814,GO:0005737,GO:0051301,GO:0005813
PAXBP1	NA	PAX3 and PAX7 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:13579]	ENSG00000159086	ENSP00000328992	ENSGALP00000025633	ENSDARP00000084529	3	686,740,864	0	0	4	518,570,678,732	67	21	3	80,146,371	305	78	GO:0003677,GO:0000978,GO:2000288,GO:0006351,GO:0008134,GO:0045944,GO:0014842,GO:0005515,GO:0005829,GO:0007517,GO:0031062,GO:0006355,GO:0005634
SNX5	2	sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969]	ENSG00000089006	ENSP00000366998	ENSGALP00000032624	ENSDARP00000018231	5	45,51,136,148,281	58	17	5	39,45,130,142,275	26	7	5	40,46,131,143,218	61	21	GO:0031313,GO:0030904,GO:0001891,GO:0006907,GO:0034452,GO:0042147,GO:0005768,GO:0035091,GO:0006886,GO:0031901,GO:0016050,GO:0070685,GO:0097422,GO:0001726,GO:0005515,GO:0030659,GO:0031234
MAP3K12	NA	mitogen-activated protein kinase kinase kinase 12 [Source:HGNC Symbol;Acc:HGNC:6851]	ENSG00000139625	ENSP00000448689	ENSGALP00000041729	ENSDARP00000133599	3	299,386,581	126	32	2	131,218	0	0	6	509,550,570,623,718,764	311	87	GO:0004709,GO:0030426,GO:0018105,GO:0005829,GO:0005886,GO:0005515,GO:0016020,GO:0004674,GO:0046777,GO:0018107,GO:0019901,GO:0030424,GO:0006468,GO:0004672,GO:0042803,GO:0005737,GO:0098779,GO:0035556,GO:0016772,GO:0007254,GO:0005524,GO:0000186,GO:0016572
EHBP1	1	EH domain binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29144]	ENSG00000115504	ENSP00000263991	ENSGALP00000014463	ENSDARP00000064066	4	532,753,754,792	226	62	6	501,630,639,692,726,765	276	75	3	417,552,686	242	65	GO:0005737,GO:0005515,GO:0005886
NEGR1	NA	neuronal growth regulator 1 [Source:HGNC Symbol;Acc:HGNC:17302]	ENSG00000172260	ENSP00000350364	ENSGALP00000018497	ENSDARP00000038588	3	73,83,89	6	5	5	15,25,31,84,159	16	6	3	72,88,218	14	5	GO:0009986,GO:0010976,GO:0005911,GO:0031225,GO:0043005,GO:0007631,GO:0007626,GO:0050767,GO:0070062,GO:0043025,GO:0016337,GO:0005515,GO:0005886
ABCD4	NA	ATP-binding cassette, sub-family D (ALD), member 4 [Source:HGNC Symbol;Acc:HGNC:68]	ENSG00000119688	ENSP00000349396	ENSGALP00000016610	ENSDARP00000110201	6	347,390,426,441,530,578	1	0	5	340,348,384,488,536	16	5	3	424,439,576	8	3	GO:0005789,GO:0006810,GO:0042626,GO:0005765,GO:0005524,GO:0016021,GO:0006767,GO:0016887,GO:0043190,GO:0005778,GO:0044281,GO:0008152,GO:0005777,GO:0009235,GO:0055085,GO:0006766
TDRD15	NA	tudor domain containing 15 [Source:HGNC Symbol;Acc:HGNC:45037]	ENSG00000218819	ENSP00000384376	ENSGALP00000026552	ENSDARP00000119878	4	932,1163,1209,1225	21	5	6	331,541,554,599,606,629	11	2	3	62,230,270	0	0	
CPB2	NA	carboxypeptidase B2 (plasma) [Source:HGNC Symbol;Acc:HGNC:2300]	ENSG00000080618	ENSP00000181383	ENSGALP00000027389	ENSDARP00000054058	2	113,378	0	0	4	102,112,344,377	0	0	2	300,378	0	0	GO:0009408,GO:0008270,GO:0006508,GO:0004181,GO:2000346,GO:0070062,GO:0005615,GO:0042730,GO:0097421,GO:0010757,GO:0071333,GO:0003331,GO:0004180,GO:0007596,GO:0051918,GO:0042493
OPHN1	NA	oligophrenin 1 [Source:HGNC Symbol;Acc:HGNC:8148]	ENSG00000079482	ENSP00000347710	ENSGALP00000007289	ENSDARP00000108325	2	579,733	205	80	5	649,669,685,773,774	210	93	3	253,257,310	9	5	GO:0005737,GO:0003779,GO:0048488,GO:0051966,GO:0030100,GO:0006930,GO:0007411,GO:0005096,GO:0043547,GO:0030425,GO:0007165,GO:1901799,GO:0030036,GO:0007399,GO:0043197,GO:0051056,GO:0035255,GO:0015629,GO:0043195,GO:0005515,GO:0005543,GO:0007264,GO:0030054,GO:0005829
ABCC10	NA	ATP-binding cassette, sub-family C (CFTR/MRP), member 10 [Source:HGNC Symbol;Acc:HGNC:52]	ENSG00000124574	ENSP00000361608	ENSGALP00000016944	ENSDARP00000101288	3	349,564,638	2	0	4	859,1039,1056,1115	27	7	5	896,904,1072,1089,1148	39	11	GO:0005765,GO:0042626,GO:0006810,GO:0005524,GO:0016021,GO:0016887,GO:0008152,GO:0005886,GO:0055085
C10orf67	NA	chromosome 10 open reading frame 67 [Source:HGNC Symbol;Acc:HGNC:28716]	ENSG00000179133	ENSP00000321464	ENSGALP00000012733	ENSDARP00000099916	3	28,65,163	8	3	6	88,176,281,318,354,365	104	27	2	28,117	14	7	
PCDH19	NA	protocadherin 19 [Source:HGNC Symbol;Acc:HGNC:14270]	ENSG00000165194	ENSP00000362125	ENSGALP00000038966	ENSDARP00000124001	7	755,772,840,890,1011,1029,1035	160	42	4	717,835,954,979	200	55	4	476,594,715,737	229	63	GO:0016021,GO:0007420,GO:0007155,GO:0005509,GO:0005886,GO:0016020,GO:0007156
TOPAZ1	9	testis and ovary specific PAZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24746]	ENSG00000173769	ENSP00000310303	ENSGALP00000041409	ENSDARP00000139297	5	317,403,463,500,508	188	64	4	13,136,205,217	183	60	9	11,60,143,156,187,193,215,254,305	285	72	GO:0005829,GO:0046872
SLC25A16	NA	solute carrier family 25 (mitochondrial carrier), member 16 [Source:HGNC Symbol;Acc:HGNC:10986]	ENSG00000122912	ENSP00000476815	ENSGALP00000006457	ENSDARP00000074352	3	50,226,283	5	1	2	38,214	0	0	2	39,215	3	1	GO:0006767,GO:0005743,GO:0016021,GO:0006810,GO:0005739,GO:0015939,GO:0006766,GO:0055085,GO:0015297,GO:0044281,GO:0009108
DOK7	NA	docking protein 7 [Source:HGNC Symbol;Acc:HGNC:26594]	ENSG00000175920	ENSP00000344432	ENSGALP00000025128	ENSDARP00000122990	4	53,243,279,331	134	35	6	53,93,104,239,275,333	117	30	5	93,104,239,321,360	145	39	GO:0005886,GO:0030054,GO:0019901,GO:0061098,GO:0005158
FBXO18	NA	F-box protein, helicase, 18 [Source:HGNC Symbol;Acc:HGNC:13620]	ENSG00000134452	ENSP00000369335	ENSGALP00000013249	ENSDARP00000086063	5	222,345,420,486,519	68	17	4	453,517,723,729	4	1	3	421,480,546	11	4	GO:0001934,GO:0003677,GO:0004003,GO:0032508,GO:0005524,GO:0000737,GO:0016787,GO:0005515,GO:0035562,GO:0004386,GO:0008152,GO:0072429,GO:0015616,GO:0005634,GO:1902231
KLHL42	NA	kelch-like family member 42 [Source:HGNC Symbol;Acc:HGNC:29252]	ENSG00000087448	ENSP00000370671	ENSGALP00000027898	ENSDARP00000014696	2	261,406	2	0	2	177,253	0	0	3	39,156,226	0	0	GO:0031463,GO:0005819,GO:0000209,GO:0043161,GO:0005515,GO:0005737,GO:0032886,GO:0004842,GO:0007067,GO:0051301
GALNT13	NA	polypeptide N-acetylgalactosaminyltransferase 13 [Source:HGNC Symbol;Acc:HGNC:23242]	ENSG00000144278	ENSP00000387239	ENSGALP00000020448	ENSDARP00000133841	3	162,228,397	7	2	2	162,228	2	1	2	401,520	1	0	GO:0030246,GO:0046872,GO:0006493,GO:0000139,GO:0004653,GO:0016266,GO:0043687,GO:0044267,GO:0016021
MKRN2	NA	makorin ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:7113]	ENSG00000075975	ENSP00000170447	ENSGALP00000007982	ENSDARP00000016210	4	31,56,103,247	94	29	4	31,102,121,246	37	11	2	31,71	48	34	GO:0044822,GO:0005622,GO:0016874,GO:0046872,GO:0008270,GO:0016567,GO:0008150,GO:0005515
VPS51	2	vacuolar protein sorting 51 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:1172]	ENSG00000149823	ENSP00000279281	ENSGALP00000039522	ENSDARP00000083577	6	457,568,591,644,695,704	3	0	3	596,700,709	16	7	5	459,636,689,740,749	4	1	GO:0005794,GO:0017119,GO:0005515,GO:0015031,GO:0000145,GO:0003674,GO:1990745,GO:0032456,GO:0055037,GO:0000938,GO:0016021,GO:0006869,GO:0042147,GO:0006893,GO:0006914
RBBP6	NA	retinoblastoma binding protein 6 [Source:HGNC Symbol;Acc:HGNC:9889]	ENSG00000122257	ENSP00000317872	ENSGALP00000040929	ENSDARP00000093768	8	1392,1419,1459,1504,1579,1608,1622,1673	382	100	3	32,47,155	96	43	9	1171,1238,1305,1354,1398,1423,1429,1436,1458	386	99	GO:0005694,GO:0016874,GO:0005634,GO:0008270,GO:0005515,GO:0003676,GO:0001701,GO:0048568,GO:0004842,GO:0005737,GO:0044822,GO:0035264,GO:0061053,GO:0042787,GO:0005654,GO:0005730,GO:0005815
DICER1	NA	dicer 1, ribonuclease type III [Source:HGNC Symbol;Acc:HGNC:17098]	ENSG00000100697	ENSP00000437256	ENSGALP00000036777	ENSDARP00000133052	5	1248,1465,1484,1485,1540	67	17	7	1249,1257,1279,1464,1483,1484,1539	72	18	4	438,611,651,704	56	15	GO:0045664,GO:0010467,GO:0051607,GO:0005524,GO:0033168,GO:0070578,GO:2000630,GO:0061309,GO:0030326,GO:0010628,GO:0051216,GO:0005737,GO:0035198,GO:0001525,GO:0006309,GO:0004530,GO:0031069,GO:0048608,GO:0035264,GO:0048730,GO:0061548,GO:0090502,GO:0031641,GO:0051726,GO:0060119,GO:0033167,GO:0014835,GO:0010468,GO:0048856,GO:0010660,GO:0070173,GO:0035068,GO:0008283,GO:0003725,GO:0004521,GO:0055013,GO:0051252,GO:0021675,GO:0030422,GO:0030424,GO:0030425,GO:0031054,GO:0035116,GO:0000122,GO:0035197,GO:0046872,GO:0048754,GO:0004386,GO:0060576,GO:0070883,GO:0042487,GO:0003723,GO:0036404,GO:0006396,GO:0014040,GO:0045069,GO:0004525,GO:0035087,GO:0005793,GO:0048255,GO:0030423,GO:0005634,GO:0010626,GO:0048565,GO:0021889,GO:0048713,GO:0010070,GO:0060253,GO:0005515,GO:0045595,GO:0035280,GO:0031643,GO:0021522,GO:2000628,GO:0019827,GO:0003676,GO:0019904,GO:0030324,GO:0009791,GO:0071335,GO:0016891,GO:0035196,GO:0032290,GO:0021987,GO:0001942,GO:0030426,GO:0048812,GO:0048536,GO:0050767,GO:0005829,GO:0051225
RNF111	NA	ring finger protein 111 [Source:HGNC Symbol;Acc:HGNC:17384]	ENSG00000157450	ENSP00000453872	ENSGALP00000006621	ENSDARP00000137956	4	337,366,458,459	223	100	4	199,319,348,441	324	94	4	372,381,472,564	288	98	GO:0005737,GO:0006367,GO:0045893,GO:0010467,GO:0006351,GO:0043234,GO:0030579,GO:0005730,GO:0007179,GO:0061630,GO:0005654,GO:0016567,GO:0005634,GO:0031398,GO:0032184,GO:0008270,GO:0016874,GO:0000209,GO:0030511,GO:0005515,GO:0046332,GO:0045944,GO:0007389
TXNL1	NA	thioredoxin-like 1 [Source:HGNC Symbol;Acc:HGNC:12436]	ENSG00000091164	ENSP00000217515	ENSGALP00000004651	ENSDARP00000114555	2	27,151	39	17	2	27,151	34	15	3	22,27,151	24	10	GO:0015036,GO:0034599,GO:0000103,GO:0070062,GO:0045454,GO:0005623,GO:0016671,GO:0005634,GO:0015035,GO:0006457,GO:0055114,GO:0000502,GO:0005737,GO:0006662
CDC7	NA	cell division cycle 7 [Source:HGNC Symbol;Acc:HGNC:1745]	ENSG00000097046	ENSP00000393139	ENSGALP00000009735	ENSDARP00000133630	4	252,338,433,473	69	21	2	429,546	38	17	3	426,499,531	28	13	GO:0046872,GO:0000727,GO:0010971,GO:0008360,GO:0016301,GO:0045171,GO:0005634,GO:0000082,GO:0004674,GO:0005515,GO:0006260,GO:0015630,GO:0018105,GO:0005524,GO:0016772,GO:0044770,GO:0000278,GO:0006909,GO:0005737,GO:0006270,GO:0051301,GO:0010571,GO:0005654,GO:0004672,GO:0006468,GO:0008284
PPM1G	NA	protein phosphatase, Mg2+/Mn2+ dependent, 1G [Source:HGNC Symbol;Acc:HGNC:9278]	ENSG00000115241	ENSP00000342778	ENSGALP00000026595	ENSDARP00000135919	2	35,103	59	35	3	35,103,226	181	62	2	32,100	84	50	GO:0003824,GO:0007050,GO:0005737,GO:0005654,GO:0004722,GO:0035970,GO:0046872,GO:0005634,GO:0006470,GO:0005515,GO:0004721
FAM101B	NA	family with sequence similarity 101, member B [Source:HGNC Symbol;Acc:HGNC:28705]	ENSG00000183688	ENSP00000331915	ENSGALP00000007820	ENSDARP00000121913	2	34,116	0	0	4	3,106,163,188	72	25	2	58,94	29	21	GO:0030036,GO:0048705,GO:0061572,GO:0005737,GO:0032432,GO:0001837,GO:0061182,GO:0031005,GO:0015629,GO:1900158
CAMK4	NA	calcium/calmodulin-dependent protein kinase IV [Source:HGNC Symbol;Acc:HGNC:1464]	ENSG00000152495	ENSP00000282356	ENSGALP00000000322	ENSDARP00000108452	3	2,77,287	43	11	4	23,62,236,272	31	8	4	2,21,60,270	47	12	GO:0018105,GO:0048011,GO:0005829,GO:0004683,GO:0008543,GO:0007616,GO:0043011,GO:0070062,GO:0007202,GO:0005515,GO:0046777,GO:0006954,GO:0009931,GO:0045670,GO:0005634,GO:0046827,GO:0007165,GO:0005730,GO:0033081,GO:0006468,GO:0004672,GO:0006913,GO:0045087,GO:0005654,GO:0007270,GO:0007268,GO:0007173,GO:0035556,GO:0005737,GO:0005516,GO:0016772,GO:0045893,GO:0005524
MGAT4A	NA	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A [Source:HGNC Symbol;Acc:HGNC:7047]	ENSG00000071073	ENSP00000264968	ENSGALP00000027001	ENSDARP00000086867	3	99,221,354	0	0	3	99,221,354	0	0	5	221,350,358,513,518	5	1	GO:0046872,GO:0018279,GO:0005975,GO:0008454,GO:0006491,GO:0070062,GO:0000139,GO:0016020,GO:0006487,GO:0016758,GO:0043687,GO:0008375,GO:0044267,GO:0016021
C9orf171	NA	chromosome 9 open reading frame 171 [Source:HGNC Symbol;Acc:HGNC:33776]	ENSG00000188523	ENSP00000343290	ENSGALP00000005597	ENSDARP00000116312	3	21,53,210	88	30	2	118,162	75	52	5	9,20,112,130,175	122	45	GO:0005515
ECE2	NA	endothelin converting enzyme 2 [Source:HGNC Symbol;Acc:HGNC:13275]	ENSG00000145194	ENSP00000384223	ENSGALP00000010123	ENSDARP00000135807	4	408,445,513,565	0	0	3	450,648,659	19	6	3	15,139,290	20	5	GO:0010002,GO:0016021,GO:0007420,GO:0008168,GO:0004222,GO:0005515,GO:0007267,GO:0000139,GO:0006508,GO:0016486,GO:0032259,GO:0046872,GO:0008152,GO:0030659,GO:0007507
ALPK3	NA	alpha-kinase 3 [Source:HGNC Symbol;Acc:HGNC:17574]	ENSG00000136383	ENSP00000258888	ENSGALP00000003901	ENSDARP00000097719	4	1398,1421,1546,1646	132	37	5	164,352,384,398,448	233	60	5	772,789,1002,1012,1022	242	69	GO:0006468,GO:0016772,GO:0005524,GO:0005515,GO:0004674,GO:0007507,GO:0005634
PCNXL2	NA	pecanex-like 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:8736]	ENSG00000135749	ENSP00000258229	ENSGALP00000017921	ENSDARP00000113268	6	402,460,542,589,656,672	337	91	5	606,618,634,739,786	119	42	6	920,962,1016,1046,1067,1132	4	1	GO:0016021
THNSL2	NA	threonine synthase-like 2 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:25602]	ENSG00000144115	ENSP00000327323	ENSGALP00000025641	ENSDARP00000110316	3	306,449,464	8	3	3	306,449,466	13	5	3	95,133,349	0	0	GO:0008150,GO:0030170,GO:0005575,GO:0046360,GO:0009071,GO:0003674,GO:0070905,GO:0005125,GO:0016311,GO:0005615,GO:0005737
RAB14	NA	RAB14, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16524]	ENSG00000119396	ENSP00000362946	ENSGALP00000002234	ENSDARP00000106078	3	94,192,200	33	16	3	94,192,200	33	16	3	94,192,200	33	16	GO:0030659,GO:0015031,GO:0097208,GO:0030140,GO:0061024,GO:0055037,GO:0008152,GO:0019003,GO:0032456,GO:0006895,GO:0003924,GO:0005525,GO:0016324,GO:0008543,GO:0001948,GO:0005829,GO:0031901,GO:0007264,GO:0000139,GO:0042175,GO:0090387,GO:0005515,GO:0005886,GO:0048471,GO:0005764,GO:0016020,GO:0045335,GO:0070062,GO:0005769,GO:0043231,GO:0005795,GO:0042742,GO:0005802,GO:0032482,GO:0005770,GO:0032880,GO:0046907,GO:0005765,GO:0030133,GO:0006886,GO:0005791,GO:0009790,GO:0045176,GO:0007165,GO:0030670,GO:0031489,GO:0007589,GO:0016192,GO:0006913,GO:0005622
STK11IP	NA	serine/threonine kinase 11 interacting protein [Source:HGNC Symbol;Acc:HGNC:19184]	ENSG00000144589	ENSP00000295641	ENSGALP00000018298	ENSDARP00000119375	2	395,570	224	81	4	378,472,544,640	169	46	3	234,299,389	81	31	GO:0043231,GO:0005737,GO:0005765,GO:0019901,GO:0008104,GO:0005515
SPATA18	NA	spermatogenesis associated 18 [Source:HGNC Symbol;Acc:HGNC:29579]	ENSG00000163071	ENSP00000295213	ENSGALP00000022597	ENSDARP00000103183	2	357,403	0	0	4	191,241,332,449	32	8	5	314,360,410,455,483	52	19	GO:0036126,GO:0035695,GO:0005737,GO:0035694,GO:0043231,GO:0005515,GO:0005741,GO:0006974,GO:0033554
GLRA1	NA	glycine receptor, alpha 1 [Source:HGNC Symbol;Acc:HGNC:4326]	ENSG00000145888	ENSP00000411593	ENSGALP00000033861	ENSDARP00000066196	2	158,298	0	0	2	161,301	0	0	3	169,309,371	13	4	GO:0060012,GO:0006811,GO:0050905,GO:0001508,GO:0007628,GO:0006936,GO:0060077,GO:0030977,GO:0005515,GO:0005886,GO:0060013,GO:0016020,GO:0009897,GO:0042391,GO:0005230,GO:0055085,GO:0045211,GO:0034220,GO:0006821,GO:0007601,GO:0030054,GO:0016594,GO:0001964,GO:0050884,GO:1902476,GO:0016934,GO:0006810,GO:0043576,GO:0022824,GO:0034707,GO:0007340,GO:0002087,GO:0043231,GO:0007268,GO:0051970,GO:0005887,GO:2000344,GO:0005622,GO:0016021,GO:0007218,GO:0060080
TFDP2	NA	transcription factor Dp-2 (E2F dimerization partner 2) [Source:HGNC Symbol;Acc:HGNC:11751]	ENSG00000114126	ENSP00000420616	ENSGALP00000041213	ENSDARP00000129833	4	68,145,282,327	81	22	3	145,282,327	63	22	2	40,152	53	25	GO:0045944,GO:0019904,GO:0005515,GO:0007049,GO:0045892,GO:0006355,GO:0006357,GO:0005634,GO:0003677,GO:0005654,GO:0000981,GO:0007179,GO:0003712,GO:0006351,GO:0005667,GO:0010467,GO:0008134,GO:0006367,GO:0003700,GO:0000278,GO:0007219
ST13	NA	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) [Source:HGNC Symbol;Acc:HGNC:11343]	ENSG00000100380	ENSP00000216218	ENSGALP00000019569	ENSDARP00000112549	2	153,359	200	65	2	151,351	197	65	2	156,351	187	63	GO:0019904,GO:0070062,GO:0042802,GO:0061084,GO:0005515,GO:0005829,GO:0051260,GO:0006457,GO:0051087,GO:0051082,GO:0032564,GO:0043234,GO:0032403,GO:0030544,GO:0030674,GO:0070389,GO:0005737
KCNJ16	NA	potassium channel, inwardly rectifying subfamily J, member 16 [Source:HGNC Symbol;Acc:HGNC:6262]	ENSG00000153822	ENSP00000465295	ENSGALP00000006963	ENSDARP00000139048	3	264,405,445	17	6	2	235,421	25	8	2	261,269	0	0	GO:0005515,GO:0005886,GO:0008076,GO:0006813,GO:0010107,GO:0005887,GO:0034765,GO:0016021,GO:0005242,GO:0071804,GO:0007268
